Druzyna Home;Druzyna Away;Wynik Home;Wynik Away;Lokalizacja;Data meczu;Klucz;Sezon
BKS BOSTIK Bielsko-Bia³a;#VolleyWroc³aw;3;0;A;09.11.2020, 20:30;09.11.2020BKS BOSTIK Bielsko-Bia³a-3:0-#VolleyWroc³aw;2020/2021
£KS Commercecon £ódŸ;Grupa Azoty Chemik Police;3;0;H;19.10.2020, 17:30;19.10.2020£KS Commercecon £ódŸ-3:0-Grupa Azoty Chemik Police;2020/2021
£KS Commercecon £ódŸ;Grupa Azoty Chemik Police;3;0;A;19.10.2020, 17:30;19.10.2020£KS Commercecon £ódŸ-3:0-Grupa Azoty Chemik Police;2020/2021
Energa MKS Kalisz;Polskie Przetwory Pa³ac Bydgoszcz;3;2;H;16.10.2020, 20:30;16.10.2020Energa MKS Kalisz-3:2-Polskie Przetwory Pa³ac Bydgoszcz;2020/2021
Energa MKS Kalisz;Polskie Przetwory Pa³ac Bydgoszcz;3;2;A;16.10.2020, 20:30;16.10.2020Energa MKS Kalisz-3:2-Polskie Przetwory Pa³ac Bydgoszcz;2020/2021
Joker Œwiecie;Polskie Przetwory Pa³ac Bydgoszcz;1;3;H;24.10.2020, 14:45;24.10.2020Joker Œwiecie-1:3-Polskie Przetwory Pa³ac Bydgoszcz;2020/2021
Joker Œwiecie;Polskie Przetwory Pa³ac Bydgoszcz;1;3;A;24.10.2020, 14:45;24.10.2020Joker Œwiecie-1:3-Polskie Przetwory Pa³ac Bydgoszcz;2020/2021
Grupa Azoty Chemik Police;Energa MKS Kalisz;3;1;H;29.12.2020, 20:30;29.12.2020Grupa Azoty Chemik Police-3:1-Energa MKS Kalisz;2020/2021
Grupa Azoty Chemik Police;Energa MKS Kalisz;3;1;A;29.12.2020, 20:30;29.12.2020Grupa Azoty Chemik Police-3:1-Energa MKS Kalisz;2020/2021
#VolleyWroc³aw;£KS Commercecon £ódŸ;1;3;H;18.11.2020, 18:00;18.11.2020#VolleyWroc³aw-1:3-£KS Commercecon £ódŸ;2020/2021
#VolleyWroc³aw;£KS Commercecon £ódŸ;1;3;A;18.11.2020, 18:00;18.11.2020#VolleyWroc³aw-1:3-£KS Commercecon £ódŸ;2020/2021
Grot Budowlani £ódŸ;BKS BOSTIK Bielsko-Bia³a;3;1;H;26.10.2020, 20:30;26.10.2020Grot Budowlani £ódŸ-3:1-BKS BOSTIK Bielsko-Bia³a;2020/2021
Grot Budowlani £ódŸ;BKS BOSTIK Bielsko-Bia³a;3;1;A;26.10.2020, 20:30;26.10.2020Grot Budowlani £ódŸ-3:1-BKS BOSTIK Bielsko-Bia³a;2020/2021
Developres SkyRes Rzeszów;Enea PTPS Pi³a;3;0;H;12.11.2020, 17:00;12.11.2020Developres SkyRes Rzeszów-3:0-Enea PTPS Pi³a;2020/2021
Developres SkyRes Rzeszów;Enea PTPS Pi³a;3;0;A;12.11.2020, 17:00;12.11.2020Developres SkyRes Rzeszów-3:0-Enea PTPS Pi³a;2020/2021
DPD I£Capital Legionovia Legionowo;E.LECLERC MOYA Radomka Radom;0;3;H;26.10.2020, 17:30;26.10.2020DPD I£Capital Legionovia Legionowo-0:3-E.LECLERC MOYA Radomka Radom;2020/2021
DPD I£Capital Legionovia Legionowo;E.LECLERC MOYA Radomka Radom;0;3;A;26.10.2020, 17:30;26.10.2020DPD I£Capital Legionovia Legionowo-0:3-E.LECLERC MOYA Radomka Radom;2020/2021
E.LECLERC MOYA Radomka Radom;Joker Œwiecie;3;0;H;17.12.2020, 17:30;17.12.2020E.LECLERC MOYA Radomka Radom-3:0-Joker Œwiecie;2020/2021
E.LECLERC MOYA Radomka Radom;Joker Œwiecie;3;0;A;17.12.2020, 17:30;17.12.2020E.LECLERC MOYA Radomka Radom-3:0-Joker Œwiecie;2020/2021
Enea PTPS Pi³a;DPD I£Capital Legionovia Legionowo;0;3;H;03.12.2020, 18:00;03.12.2020Enea PTPS Pi³a-0:3-DPD I£Capital Legionovia Legionowo;2020/2021
Enea PTPS Pi³a;DPD I£Capital Legionovia Legionowo;0;3;A;03.12.2020, 18:00;03.12.2020Enea PTPS Pi³a-0:3-DPD I£Capital Legionovia Legionowo;2020/2021
BKS BOSTIK Bielsko-Bia³a;Developres SkyRes Rzeszów;0;3;H;02.11.2020, 20:30;02.11.2020BKS BOSTIK Bielsko-Bia³a-0:3-Developres SkyRes Rzeszów;2020/2021
BKS BOSTIK Bielsko-Bia³a;Developres SkyRes Rzeszów;0;3;A;02.11.2020, 20:30;02.11.2020BKS BOSTIK Bielsko-Bia³a-0:3-Developres SkyRes Rzeszów;2020/2021
£KS Commercecon £ódŸ;Grot Budowlani £ódŸ;1;3;H;02.11.2020, 17:30;02.11.2020£KS Commercecon £ódŸ-1:3-Grot Budowlani £ódŸ;2020/2021
£KS Commercecon £ódŸ;Grot Budowlani £ódŸ;1;3;A;02.11.2020, 17:30;02.11.2020£KS Commercecon £ódŸ-1:3-Grot Budowlani £ódŸ;2020/2021
Energa MKS Kalisz;#VolleyWroc³aw;1;3;H;01.11.2020, 20:30;01.11.2020Energa MKS Kalisz-1:3-#VolleyWroc³aw;2020/2021
Energa MKS Kalisz;#VolleyWroc³aw;1;3;A;01.11.2020, 20:30;01.11.2020Energa MKS Kalisz-1:3-#VolleyWroc³aw;2020/2021
Polskie Przetwory Pa³ac Bydgoszcz;Grupa Azoty Chemik Police;2;3;H;22.12.2020, 17:30;22.12.2020Polskie Przetwory Pa³ac Bydgoszcz-2:3-Grupa Azoty Chemik Police;2020/2021
Polskie Przetwory Pa³ac Bydgoszcz;Grupa Azoty Chemik Police;2;3;A;22.12.2020, 17:30;22.12.2020Polskie Przetwory Pa³ac Bydgoszcz-2:3-Grupa Azoty Chemik Police;2020/2021
Joker Œwiecie;Grupa Azoty Chemik Police;0;3;H;02.12.2020, 17:00;02.12.2020Joker Œwiecie-0:3-Grupa Azoty Chemik Police;2020/2021
Joker Œwiecie;Grupa Azoty Chemik Police;0;3;A;02.12.2020, 17:00;02.12.2020Joker Œwiecie-0:3-Grupa Azoty Chemik Police;2020/2021
#VolleyWroc³aw;Polskie Przetwory Pa³ac Bydgoszcz;0;3;H;09.12.2020, 18:00;09.12.2020#VolleyWroc³aw-0:3-Polskie Przetwory Pa³ac Bydgoszcz;2020/2021
#VolleyWroc³aw;Polskie Przetwory Pa³ac Bydgoszcz;0;3;A;09.12.2020, 18:00;09.12.2020#VolleyWroc³aw-0:3-Polskie Przetwory Pa³ac Bydgoszcz;2020/2021
Grot Budowlani £ódŸ;Energa MKS Kalisz;3;1;H;03.12.2020, 17:00;03.12.2020Grot Budowlani £ódŸ-3:1-Energa MKS Kalisz;2020/2021
Grot Budowlani £ódŸ;Energa MKS Kalisz;3;1;A;03.12.2020, 17:00;03.12.2020Grot Budowlani £ódŸ-3:1-Energa MKS Kalisz;2020/2021
Developres SkyRes Rzeszów;£KS Commercecon £ódŸ;3;0;H;06.11.2020, 20:30;06.11.2020Developres SkyRes Rzeszów-3:0-£KS Commercecon £ódŸ;2020/2021
Developres SkyRes Rzeszów;£KS Commercecon £ódŸ;3;0;A;06.11.2020, 20:30;06.11.2020Developres SkyRes Rzeszów-3:0-£KS Commercecon £ódŸ;2020/2021
DPD I£Capital Legionovia Legionowo;BKS BOSTIK Bielsko-Bia³a;1;3;H;10.12.2020, 18:00;10.12.2020DPD I£Capital Legionovia Legionowo-1:3-BKS BOSTIK Bielsko-Bia³a;2020/2021
DPD I£Capital Legionovia Legionowo;BKS BOSTIK Bielsko-Bia³a;1;3;A;10.12.2020, 18:00;10.12.2020DPD I£Capital Legionovia Legionowo-1:3-BKS BOSTIK Bielsko-Bia³a;2020/2021
E.LECLERC MOYA Radomka Radom;Enea PTPS Pi³a;3;0;H;10.11.2020, 17:30;10.11.2020E.LECLERC MOYA Radomka Radom-3:0-Enea PTPS Pi³a;2020/2021
E.LECLERC MOYA Radomka Radom;Enea PTPS Pi³a;3;0;A;10.11.2020, 17:30;10.11.2020E.LECLERC MOYA Radomka Radom-3:0-Enea PTPS Pi³a;2020/2021
Enea PTPS Pi³a;Joker Œwiecie;3;1;H;16.11.2020, 20:30;16.11.2020Enea PTPS Pi³a-3:1-Joker Œwiecie;2020/2021
Enea PTPS Pi³a;Joker Œwiecie;3;1;A;16.11.2020, 20:30;16.11.2020Enea PTPS Pi³a-3:1-Joker Œwiecie;2020/2021
BKS BOSTIK Bielsko-Bia³a;E.LECLERC MOYA Radomka Radom;2;3;H;13.11.2020, 18:00;13.11.2020BKS BOSTIK Bielsko-Bia³a-2:3-E.LECLERC MOYA Radomka Radom;2020/2021
BKS BOSTIK Bielsko-Bia³a;E.LECLERC MOYA Radomka Radom;2;3;A;13.11.2020, 18:00;13.11.2020BKS BOSTIK Bielsko-Bia³a-2:3-E.LECLERC MOYA Radomka Radom;2020/2021
£KS Commercecon £ódŸ;DPD I£Capital Legionovia Legionowo;3;0;H;14.11.2020, 17:30;14.11.2020£KS Commercecon £ódŸ-3:0-DPD I£Capital Legionovia Legionowo;2020/2021
£KS Commercecon £ódŸ;DPD I£Capital Legionovia Legionowo;3;0;A;14.11.2020, 17:30;14.11.2020£KS Commercecon £ódŸ-3:0-DPD I£Capital Legionovia Legionowo;2020/2021
Energa MKS Kalisz;Developres SkyRes Rzeszów;3;1;H;23.12.2020, 16:30;23.12.2020Energa MKS Kalisz-3:1-Developres SkyRes Rzeszów;2020/2021
Energa MKS Kalisz;Developres SkyRes Rzeszów;3;1;A;23.12.2020, 16:30;23.12.2020Energa MKS Kalisz-3:1-Developres SkyRes Rzeszów;2020/2021
Polskie Przetwory Pa³ac Bydgoszcz;Grot Budowlani £ódŸ;0;3;H;16.11.2020, 17:30;16.11.2020Polskie Przetwory Pa³ac Bydgoszcz-0:3-Grot Budowlani £ódŸ;2020/2021
Polskie Przetwory Pa³ac Bydgoszcz;Grot Budowlani £ódŸ;0;3;A;16.11.2020, 17:30;16.11.2020Polskie Przetwory Pa³ac Bydgoszcz-0:3-Grot Budowlani £ódŸ;2020/2021
Grupa Azoty Chemik Police;#VolleyWroc³aw;3;0;H;13.11.2020, 18:00;13.11.2020Grupa Azoty Chemik Police-3:0-#VolleyWroc³aw;2020/2021
Grupa Azoty Chemik Police;#VolleyWroc³aw;3;0;A;13.11.2020, 18:00;13.11.2020Grupa Azoty Chemik Police-3:0-#VolleyWroc³aw;2020/2021
Joker Œwiecie;#VolleyWroc³aw;2;3;H;23.11.2020, 20:30;23.11.2020Joker Œwiecie-2:3-#VolleyWroc³aw;2020/2021
Joker Œwiecie;#VolleyWroc³aw;2;3;A;23.11.2020, 20:30;23.11.2020Joker Œwiecie-2:3-#VolleyWroc³aw;2020/2021
Grot Budowlani £ódŸ;Grupa Azoty Chemik Police;3;1;H;20.11.2020, 20:30;20.11.2020Grot Budowlani £ódŸ-3:1-Grupa Azoty Chemik Police;2020/2021
Grot Budowlani £ódŸ;Grupa Azoty Chemik Police;3;1;A;20.11.2020, 20:30;20.11.2020Grot Budowlani £ódŸ-3:1-Grupa Azoty Chemik Police;2020/2021
Developres SkyRes Rzeszów;Polskie Przetwory Pa³ac Bydgoszcz;3;1;H;22.11.2020, 15:00;22.11.2020Developres SkyRes Rzeszów-3:1-Polskie Przetwory Pa³ac Bydgoszcz;2020/2021
Developres SkyRes Rzeszów;Polskie Przetwory Pa³ac Bydgoszcz;3;1;A;22.11.2020, 15:00;22.11.2020Developres SkyRes Rzeszów-3:1-Polskie Przetwory Pa³ac Bydgoszcz;2020/2021
DPD I£Capital Legionovia Legionowo;Energa MKS Kalisz;3;0;H;21.11.2020, 16:00;21.11.2020DPD I£Capital Legionovia Legionowo-3:0-Energa MKS Kalisz;2020/2021
DPD I£Capital Legionovia Legionowo;Energa MKS Kalisz;3;0;A;21.11.2020, 16:00;21.11.2020DPD I£Capital Legionovia Legionowo-3:0-Energa MKS Kalisz;2020/2021
E.LECLERC MOYA Radomka Radom;£KS Commercecon £ódŸ;1;3;H;03.12.2020, 17:30;03.12.2020E.LECLERC MOYA Radomka Radom-1:3-£KS Commercecon £ódŸ;2020/2021
E.LECLERC MOYA Radomka Radom;£KS Commercecon £ódŸ;1;3;A;03.12.2020, 17:30;03.12.2020E.LECLERC MOYA Radomka Radom-1:3-£KS Commercecon £ódŸ;2020/2021
Enea PTPS Pi³a;BKS BOSTIK Bielsko-Bia³a;2;3;H;23.11.2020, 17:30;23.11.2020Enea PTPS Pi³a-2:3-BKS BOSTIK Bielsko-Bia³a;2020/2021
Enea PTPS Pi³a;BKS BOSTIK Bielsko-Bia³a;2;3;A;23.11.2020, 17:30;23.11.2020Enea PTPS Pi³a-2:3-BKS BOSTIK Bielsko-Bia³a;2020/2021
BKS BOSTIK Bielsko-Bia³a;Joker Œwiecie;3;0;H;30.11.2020, 20:30;30.11.2020BKS BOSTIK Bielsko-Bia³a-3:0-Joker Œwiecie;2020/2021
BKS BOSTIK Bielsko-Bia³a;Joker Œwiecie;3;0;A;30.11.2020, 20:30;30.11.2020BKS BOSTIK Bielsko-Bia³a-3:0-Joker Œwiecie;2020/2021
£KS Commercecon £ódŸ;Enea PTPS Pi³a;3;0;H;30.11.2020, 18:00;30.11.2020£KS Commercecon £ódŸ-3:0-Enea PTPS Pi³a;2020/2021
£KS Commercecon £ódŸ;Enea PTPS Pi³a;3;0;A;30.11.2020, 18:00;30.11.2020£KS Commercecon £ódŸ-3:0-Enea PTPS Pi³a;2020/2021
Energa MKS Kalisz;E.LECLERC MOYA Radomka Radom;1;3;H;27.11.2020, 17:30;27.11.2020Energa MKS Kalisz-1:3-E.LECLERC MOYA Radomka Radom;2020/2021
Energa MKS Kalisz;E.LECLERC MOYA Radomka Radom;1;3;A;27.11.2020, 17:30;27.11.2020Energa MKS Kalisz-1:3-E.LECLERC MOYA Radomka Radom;2020/2021
Polskie Przetwory Pa³ac Bydgoszcz;DPD I£Capital Legionovia Legionowo;1;3;H;29.11.2020, 17:00;29.11.2020Polskie Przetwory Pa³ac Bydgoszcz-1:3-DPD I£Capital Legionovia Legionowo;2020/2021
Polskie Przetwory Pa³ac Bydgoszcz;DPD I£Capital Legionovia Legionowo;1;3;A;29.11.2020, 17:00;29.11.2020Polskie Przetwory Pa³ac Bydgoszcz-1:3-DPD I£Capital Legionovia Legionowo;2020/2021
Grupa Azoty Chemik Police;Developres SkyRes Rzeszów;3;2;H;12.01.2021, 17:30;12.01.2021Grupa Azoty Chemik Police-3:2-Developres SkyRes Rzeszów;2020/2021
Grupa Azoty Chemik Police;Developres SkyRes Rzeszów;3;2;A;12.01.2021, 17:30;12.01.2021Grupa Azoty Chemik Police-3:2-Developres SkyRes Rzeszów;2020/2021
#VolleyWroc³aw;Grot Budowlani £ódŸ;2;3;H;30.11.2020, 17:30;30.11.2020#VolleyWroc³aw-2:3-Grot Budowlani £ódŸ;2020/2021
#VolleyWroc³aw;Grot Budowlani £ódŸ;2;3;A;30.11.2020, 17:30;30.11.2020#VolleyWroc³aw-2:3-Grot Budowlani £ódŸ;2020/2021
Joker Œwiecie;Grot Budowlani £ódŸ;0;3;H;07.12.2020, 17:30;07.12.2020Joker Œwiecie-0:3-Grot Budowlani £ódŸ;2020/2021
Joker Œwiecie;Grot Budowlani £ódŸ;0;3;A;07.12.2020, 17:30;07.12.2020Joker Œwiecie-0:3-Grot Budowlani £ódŸ;2020/2021
#VolleyWroc³aw;Developres SkyRes Rzeszów;2;3;H;01.03.2021, 16:00;01.03.2021#VolleyWroc³aw-2:3-Developres SkyRes Rzeszów;2020/2021
#VolleyWroc³aw;Developres SkyRes Rzeszów;2;3;A;01.03.2021, 16:00;01.03.2021#VolleyWroc³aw-2:3-Developres SkyRes Rzeszów;2020/2021
Grupa Azoty Chemik Police;DPD I£Capital Legionovia Legionowo;3;0;H;05.12.2020, 20:30;05.12.2020Grupa Azoty Chemik Police-3:0-DPD I£Capital Legionovia Legionowo;2020/2021
Grupa Azoty Chemik Police;DPD I£Capital Legionovia Legionowo;3;0;A;05.12.2020, 20:30;05.12.2020Grupa Azoty Chemik Police-3:0-DPD I£Capital Legionovia Legionowo;2020/2021
Polskie Przetwory Pa³ac Bydgoszcz;E.LECLERC MOYA Radomka Radom;1;3;H;06.12.2020, 17:30;06.12.2020Polskie Przetwory Pa³ac Bydgoszcz-1:3-E.LECLERC MOYA Radomka Radom;2020/2021
Polskie Przetwory Pa³ac Bydgoszcz;E.LECLERC MOYA Radomka Radom;1;3;A;06.12.2020, 17:30;06.12.2020Polskie Przetwory Pa³ac Bydgoszcz-1:3-E.LECLERC MOYA Radomka Radom;2020/2021
Energa MKS Kalisz;Enea PTPS Pi³a;3;0;H;07.12.2020, 18:30;07.12.2020Energa MKS Kalisz-3:0-Enea PTPS Pi³a;2020/2021
Energa MKS Kalisz;Enea PTPS Pi³a;3;0;A;07.12.2020, 18:30;07.12.2020Energa MKS Kalisz-3:0-Enea PTPS Pi³a;2020/2021
BKS BOSTIK Bielsko-Bia³a;£KS Commercecon £ódŸ;3;2;H;06.12.2020, 20:30;06.12.2020BKS BOSTIK Bielsko-Bia³a-3:2-£KS Commercecon £ódŸ;2020/2021
BKS BOSTIK Bielsko-Bia³a;£KS Commercecon £ódŸ;3;2;A;06.12.2020, 20:30;06.12.2020BKS BOSTIK Bielsko-Bia³a-3:2-£KS Commercecon £ódŸ;2020/2021
£KS Commercecon £ódŸ;Joker Œwiecie;3;1;H;13.12.2020, 20:30;13.12.2020£KS Commercecon £ódŸ-3:1-Joker Œwiecie;2020/2021
£KS Commercecon £ódŸ;Joker Œwiecie;3;1;A;13.12.2020, 20:30;13.12.2020£KS Commercecon £ódŸ-3:1-Joker Œwiecie;2020/2021
BKS BOSTIK Bielsko-Bia³a;Energa MKS Kalisz;0;3;H;14.12.2020, 20:30;14.12.2020BKS BOSTIK Bielsko-Bia³a-0:3-Energa MKS Kalisz;2020/2021
BKS BOSTIK Bielsko-Bia³a;Energa MKS Kalisz;0;3;A;14.12.2020, 20:30;14.12.2020BKS BOSTIK Bielsko-Bia³a-0:3-Energa MKS Kalisz;2020/2021
Enea PTPS Pi³a;Polskie Przetwory Pa³ac Bydgoszcz;0;3;H;30.12.2020, 17:00;30.12.2020Enea PTPS Pi³a-0:3-Polskie Przetwory Pa³ac Bydgoszcz;2020/2021
Enea PTPS Pi³a;Polskie Przetwory Pa³ac Bydgoszcz;0;3;A;30.12.2020, 17:00;30.12.2020Enea PTPS Pi³a-0:3-Polskie Przetwory Pa³ac Bydgoszcz;2020/2021
E.LECLERC MOYA Radomka Radom;Grupa Azoty Chemik Police;3;2;H;12.12.2020, 20:30;12.12.2020E.LECLERC MOYA Radomka Radom-3:2-Grupa Azoty Chemik Police;2020/2021
E.LECLERC MOYA Radomka Radom;Grupa Azoty Chemik Police;3;2;A;12.12.2020, 20:30;12.12.2020E.LECLERC MOYA Radomka Radom-3:2-Grupa Azoty Chemik Police;2020/2021
DPD I£Capital Legionovia Legionowo;#VolleyWroc³aw;3;0;H;14.12.2020, 18:00;14.12.2020DPD I£Capital Legionovia Legionowo-3:0-#VolleyWroc³aw;2020/2021
DPD I£Capital Legionovia Legionowo;#VolleyWroc³aw;3;0;A;14.12.2020, 18:00;14.12.2020DPD I£Capital Legionovia Legionowo-3:0-#VolleyWroc³aw;2020/2021
Developres SkyRes Rzeszów;Grot Budowlani £ódŸ;2;3;H;26.01.2021, 17:30;26.01.2021Developres SkyRes Rzeszów-2:3-Grot Budowlani £ódŸ;2020/2021
Developres SkyRes Rzeszów;Grot Budowlani £ódŸ;2;3;A;26.01.2021, 17:30;26.01.2021Developres SkyRes Rzeszów-2:3-Grot Budowlani £ódŸ;2020/2021
Joker Œwiecie;Developres SkyRes Rzeszów;2;3;H;06.01.2021, 20:30;06.01.2021Joker Œwiecie-2:3-Developres SkyRes Rzeszów;2020/2021
Joker Œwiecie;Developres SkyRes Rzeszów;2;3;A;06.01.2021, 20:30;06.01.2021Joker Œwiecie-2:3-Developres SkyRes Rzeszów;2020/2021
Grot Budowlani £ódŸ;DPD I£Capital Legionovia Legionowo;3;1;H;19.12.2020, 17:30;19.12.2020Grot Budowlani £ódŸ-3:1-DPD I£Capital Legionovia Legionowo;2020/2021
Grot Budowlani £ódŸ;DPD I£Capital Legionovia Legionowo;3;1;A;19.12.2020, 17:30;19.12.2020Grot Budowlani £ódŸ-3:1-DPD I£Capital Legionovia Legionowo;2020/2021
#VolleyWroc³aw;E.LECLERC MOYA Radomka Radom;2;3;H;21.12.2020, 17:30;21.12.2020#VolleyWroc³aw-2:3-E.LECLERC MOYA Radomka Radom;2020/2021
#VolleyWroc³aw;E.LECLERC MOYA Radomka Radom;2;3;A;21.12.2020, 17:30;21.12.2020#VolleyWroc³aw-2:3-E.LECLERC MOYA Radomka Radom;2020/2021
Grupa Azoty Chemik Police;Enea PTPS Pi³a;3;1;H;17.02.2021, 18:00;17.02.2021Grupa Azoty Chemik Police-3:1-Enea PTPS Pi³a;2020/2021
Grupa Azoty Chemik Police;Enea PTPS Pi³a;3;1;A;17.02.2021, 18:00;17.02.2021Grupa Azoty Chemik Police-3:1-Enea PTPS Pi³a;2020/2021
Polskie Przetwory Pa³ac Bydgoszcz;BKS BOSTIK Bielsko-Bia³a;0;3;H;18.12.2020, 17:30;18.12.2020Polskie Przetwory Pa³ac Bydgoszcz-0:3-BKS BOSTIK Bielsko-Bia³a;2020/2021
Polskie Przetwory Pa³ac Bydgoszcz;BKS BOSTIK Bielsko-Bia³a;0;3;A;18.12.2020, 17:30;18.12.2020Polskie Przetwory Pa³ac Bydgoszcz-0:3-BKS BOSTIK Bielsko-Bia³a;2020/2021
Energa MKS Kalisz;£KS Commercecon £ódŸ;0;3;H;21.12.2020, 20:30;21.12.2020Energa MKS Kalisz-0:3-£KS Commercecon £ódŸ;2020/2021
Energa MKS Kalisz;£KS Commercecon £ódŸ;0;3;A;21.12.2020, 20:30;21.12.2020Energa MKS Kalisz-0:3-£KS Commercecon £ódŸ;2020/2021
Energa MKS Kalisz;Joker Œwiecie;2;3;H;10.01.2021, 17:30;10.01.2021Energa MKS Kalisz-2:3-Joker Œwiecie;2020/2021
Energa MKS Kalisz;Joker Œwiecie;2;3;A;10.01.2021, 17:30;10.01.2021Energa MKS Kalisz-2:3-Joker Œwiecie;2020/2021
Polskie Przetwory Pa³ac Bydgoszcz;£KS Commercecon £ódŸ;0;3;H;11.01.2021, 17:30;11.01.2021Polskie Przetwory Pa³ac Bydgoszcz-0:3-£KS Commercecon £ódŸ;2020/2021
Polskie Przetwory Pa³ac Bydgoszcz;£KS Commercecon £ódŸ;0;3;A;11.01.2021, 17:30;11.01.2021Polskie Przetwory Pa³ac Bydgoszcz-0:3-£KS Commercecon £ódŸ;2020/2021
BKS BOSTIK Bielsko-Bia³a;Grupa Azoty Chemik Police;2;3;H;08.01.2021, 20:30;08.01.2021BKS BOSTIK Bielsko-Bia³a-2:3-Grupa Azoty Chemik Police;2020/2021
BKS BOSTIK Bielsko-Bia³a;Grupa Azoty Chemik Police;2;3;A;08.01.2021, 20:30;08.01.2021BKS BOSTIK Bielsko-Bia³a-2:3-Grupa Azoty Chemik Police;2020/2021
Enea PTPS Pi³a;#VolleyWroc³aw;0;3;H;11.01.2021, 20:30;11.01.2021Enea PTPS Pi³a-0:3-#VolleyWroc³aw;2020/2021
Enea PTPS Pi³a;#VolleyWroc³aw;0;3;A;11.01.2021, 20:30;11.01.2021Enea PTPS Pi³a-0:3-#VolleyWroc³aw;2020/2021
E.LECLERC MOYA Radomka Radom;Grot Budowlani £ódŸ;3;1;H;08.01.2021, 17:30;08.01.2021E.LECLERC MOYA Radomka Radom-3:1-Grot Budowlani £ódŸ;2020/2021
E.LECLERC MOYA Radomka Radom;Grot Budowlani £ódŸ;3;1;A;08.01.2021, 17:30;08.01.2021E.LECLERC MOYA Radomka Radom-3:1-Grot Budowlani £ódŸ;2020/2021
DPD I£Capital Legionovia Legionowo;Developres SkyRes Rzeszów;1;3;H;14.10.2020, 17:30;14.10.2020DPD I£Capital Legionovia Legionowo-1:3-Developres SkyRes Rzeszów;2020/2021
DPD I£Capital Legionovia Legionowo;Developres SkyRes Rzeszów;1;3;A;14.10.2020, 17:30;14.10.2020DPD I£Capital Legionovia Legionowo-1:3-Developres SkyRes Rzeszów;2020/2021
Joker Œwiecie;DPD I£Capital Legionovia Legionowo;0;3;H;18.01.2021, 20:30;18.01.2021Joker Œwiecie-0:3-DPD I£Capital Legionovia Legionowo;2020/2021
Joker Œwiecie;DPD I£Capital Legionovia Legionowo;0;3;A;18.01.2021, 20:30;18.01.2021Joker Œwiecie-0:3-DPD I£Capital Legionovia Legionowo;2020/2021
Developres SkyRes Rzeszów;E.LECLERC MOYA Radomka Radom;3;0;H;15.01.2021, 17:30;15.01.2021Developres SkyRes Rzeszów-3:0-E.LECLERC MOYA Radomka Radom;2020/2021
Developres SkyRes Rzeszów;E.LECLERC MOYA Radomka Radom;3;0;A;15.01.2021, 17:30;15.01.2021Developres SkyRes Rzeszów-3:0-E.LECLERC MOYA Radomka Radom;2020/2021
Grot Budowlani £ódŸ;Enea PTPS Pi³a;3;0;H;30.10.2020, 20:30;30.10.2020Grot Budowlani £ódŸ-3:0-Enea PTPS Pi³a;2020/2021
Grot Budowlani £ódŸ;Enea PTPS Pi³a;3;0;A;30.10.2020, 20:30;30.10.2020Grot Budowlani £ódŸ-3:0-Enea PTPS Pi³a;2020/2021
#VolleyWroc³aw;BKS BOSTIK Bielsko-Bia³a;0;3;H;15.01.2021, 20:30;15.01.2021#VolleyWroc³aw-0:3-BKS BOSTIK Bielsko-Bia³a;2020/2021
#VolleyWroc³aw;BKS BOSTIK Bielsko-Bia³a;0;3;A;15.01.2021, 20:30;15.01.2021#VolleyWroc³aw-0:3-BKS BOSTIK Bielsko-Bia³a;2020/2021
Grupa Azoty Chemik Police;£KS Commercecon £ódŸ;3;0;H;16.01.2021, 20:30;16.01.2021Grupa Azoty Chemik Police-3:0-£KS Commercecon £ódŸ;2020/2021
Grupa Azoty Chemik Police;£KS Commercecon £ódŸ;3;0;A;16.01.2021, 20:30;16.01.2021Grupa Azoty Chemik Police-3:0-£KS Commercecon £ódŸ;2020/2021
Polskie Przetwory Pa³ac Bydgoszcz;Energa MKS Kalisz;3;0;H;18.01.2021, 17:30;18.01.2021Polskie Przetwory Pa³ac Bydgoszcz-3:0-Energa MKS Kalisz;2020/2021
Polskie Przetwory Pa³ac Bydgoszcz;Energa MKS Kalisz;3;0;A;18.01.2021, 17:30;18.01.2021Polskie Przetwory Pa³ac Bydgoszcz-3:0-Energa MKS Kalisz;2020/2021
BKS BOSTIK Bielsko-Bia³a;Grot Budowlani £ódŸ;2;3;H;22.01.2021, 20:30;22.01.2021BKS BOSTIK Bielsko-Bia³a-2:3-Grot Budowlani £ódŸ;2020/2021
BKS BOSTIK Bielsko-Bia³a;Grot Budowlani £ódŸ;2;3;A;22.01.2021, 20:30;22.01.2021BKS BOSTIK Bielsko-Bia³a-2:3-Grot Budowlani £ódŸ;2020/2021
Enea PTPS Pi³a;Developres SkyRes Rzeszów;1;3;H;13.11.2020, 14:30;13.11.2020Enea PTPS Pi³a-1:3-Developres SkyRes Rzeszów;2020/2021
Enea PTPS Pi³a;Developres SkyRes Rzeszów;1;3;A;13.11.2020, 14:30;13.11.2020Enea PTPS Pi³a-1:3-Developres SkyRes Rzeszów;2020/2021
E.LECLERC MOYA Radomka Radom;DPD I£Capital Legionovia Legionowo;3;1;H;25.01.2021, 17:30;25.01.2021E.LECLERC MOYA Radomka Radom-3:1-DPD I£Capital Legionovia Legionowo;2020/2021
